publisherId;publisherName;siteId;placementId;date;siteName;placementName;totalImpression;revenue/value;revenue/currency;passback;impression
19379;eBay - AU_2008;30085;67482;2018-01-20T00:00:00;eBay - AU - 728x90 - New;eBay - AU - 728x90;1;0.00117225987227916;USD;0;1
19379;eBay - AU_2008;30086;67483;2018-01-20T00:00:00;eBay - AU - 160x600 - New;eBay - AU - 160x600 ATF;1;0.000820581873331;USD;0;1
19379;eBay - AU_2008;61469;212652;2018-01-20T00:00:00;eBay - AU - Textlink;eBay - AU - Native -  390x45;1;0.00078150658151904;USD;0;1
19379;eBay - AU_2008;129723;706885;2018-01-20T00:00:00;eBay - AU - CHB - PB;eBay - AU - CHB - PB - 160x600;110190;110.52810459385547;USD;0;110190
19379;eBay - AU_2008;129723;785258;2018-01-20T00:00:00;eBay - AU - CHB - PB;eBay - AU - CHB - PB - 728x90;174482;168.87808234475506;USD;0;174482
19379;eBay - AU_2008;129723;803916;2018-01-20T00:00:00;eBay - AU - CHB - PB;eBay - AU - CHB - PB - 300x250;93204;231.06439859285695;USD;0;93204
